Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Player_1__c,Player_2__c,Player_1_Total_Points__c,Player_2_Total_Points__c,Number_of_Games__c,Winner__c,Predicted_Winner__c,Tournament__c,Match_Status__c,Match_Start__c,Match_End_Time__c,Tournament_2__c
a033i000000x8JYAAY,0053i000000U8dNAAS,,Match-0480,2019-07-02T23:43:01.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:44.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,29,26,3,Player 1,,,,,,
a033i000000x8JZAAY,0053i000000U8dNAAS,,Match-0481,2019-07-02T23:43:01.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:44.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,27,20,3,Player 1,,,,,,
a033i000000x8OGAAY,0053i000000U8dNAAS,,Match-0772,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,25,27,3,Player 2,,,,,,
a033i000000x8OHAAY,0053i000000U8dNAAS,,Match-0773,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,26,27,3,Player 2,,,,,,
a033i000000x8OIAAY,0053i000000U8dNAAS,,Match-0774,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,33,18,3,Player 1,,,,,,
a033i000000x8OJAAY,0053i000000U8dNAAS,,Match-0775,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,24,20,3,Player 1,,,,,,
a033i000000x8OKAAY,0053i000000U8dNAAS,,Match-0776,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,30,23,3,Player 1,,,,,,
a033i000000x8MaAAI,0053i000000U8dNAAS,,Match-0668,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:50.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,19,33,3,Player 2,,,,,,
a033i000000x8MbAAI,0053i000000U8dNAAS,,Match-0669,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:50.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,15,33,3,Player 2,,,,,,
a033i000000x8McAAI,0053i000000U8dNAAS,,Match-0670,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:50.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,24,26,3,Player 2,,,,,,
a033i000000x8MdAAI,0053i000000U8dNAAS,,Match-0671,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:50.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,22,33,3,Player 2,,,,,,
a033i000000x8MjAAI,0053i000000U8dNAAS,,Match-0677,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:50.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,21,33,3,Player 2,,,,,,
a033i000000x8MkAAI,0053i000000U8dNAAS,,Match-0678,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,28,25,3,Player 1,,,,,,
a033i000000x8MlAAI,0053i000000U8dNAAS,,Match-0679,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,32,25,3,Player 1,,,,,,
a033i000000x8MmAAI,0053i000000U8dNAAS,,Match-0680,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,28,26,3,Player 1,,,,,,
a033i000000x8MnAAI,0053i000000U8dNAAS,,Match-0681,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,33,19,3,Player 1,,,,,,
a033i000000x8MoAAI,0053i000000U8dNAAS,,Match-0682,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,27,25,3,Player 1,,,,,,
a033i000000x8MpAAI,0053i000000U8dNAAS,,Match-0683,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,25,27,3,Player 2,,,,,,
a033i000000x8MqAAI,0053i000000U8dNAAS,,Match-0684,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,29,23,3,Player 1,,,,,,
a033i000000x8MrAAI,0053i000000U8dNAAS,,Match-0685,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,27,20,3,Player 1,,,,,,
a033i000000x8MsAAI,0053i000000U8dNAAS,,Match-0686,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,25,23,3,Player 1,,,,,,
a033i000000x8MyAAI,0053i000000U8dNAAS,,Match-0692,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,25,28,3,Player 2,,,,,,
a033i000000x8MzAAI,0053i000000U8dNAAS,,Match-0693,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,31,23,3,Player 1,,,,,,
a033i000000x8N0AAI,0053i000000U8dNAAS,,Match-0694,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,9,33,3,Player 2,,,,,,
a033i000000x8N1AAI,0053i000000U8dNAAS,,Match-0695,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,23,33,3,Player 2,,,,,,
a033i000000x8N2AAI,0053i000000U8dNAAS,,Match-0696,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,22,33,3,Player 2,,,,,,
a033i000000x8N3AAI,0053i000000U8dNAAS,,Match-0697,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,15,33,3,Player 2,,,,,,
a033i000000x8N4AAI,0053i000000U8dNAAS,,Match-0698,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,19,32,3,Player 2,,,,,,
a033i000000x8N5AAI,0053i000000U8dNAAS,,Match-0699,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,18,33,3,Player 2,,,,,,
a033i000000x8N6AAI,0053i000000U8dNAAS,,Match-0700,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,33,3,Player 2,,,,,,
a033i000000x8N7AAI,0053i000000U8dNAAS,,Match-0701,2019-07-02T23:43:10.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,33,12,3,Player 1,,,,,,
a033i000000x8NIAAY,0053i000000U8dNAAS,,Match-0712,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,31,28,3,Player 1,,,,,,
a033i000000x8NJAAY,0053i000000U8dNAAS,,Match-0713,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,32,22,3,Player 1,,,,,,
a033i000000x8NKAAY,0053i000000U8dNAAS,,Match-0714,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,32,27,3,Player 1,,,,,,
a033i000000x8NLAAY,0053i000000U8dNAAS,,Match-0715,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,21,3,Player 1,,,,,,
a033i000000x8NMAAY,0053i000000U8dNAAS,,Match-0716,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,33,20,3,Player 1,,,,,,
a033i000000x8NNAAY,0053i000000U8dNAAS,,Match-0717,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,33,16,3,Player 1,,,,,,
a033i000000x8NOAAY,0053i000000U8dNAAS,,Match-0718,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,33,17,3,Player 1,,,,,,
a033i000000x8NPAAY,0053i000000U8dNAAS,,Match-0719,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,33,13,3,Player 1,,,,,,
a033i000000x8NQAAY,0053i000000U8dNAAS,,Match-0720,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,33,22,3,Player 1,,,,,,
a033i000000x8NRAAY,0053i000000U8dNAAS,,Match-0721,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,23,32,3,Player 2,,,,,,
a033i000000x8NXAAY,0053i000000U8dNAAS,,Match-0727,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,23,24,3,Player 2,,,,,,
a033i000000x8NYAAY,0053i000000U8dNAAS,,Match-0728,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,21,30,3,Player 2,,,,,,
a033i000000x8NZAAY,0053i000000U8dNAAS,,Match-0729,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,31,22,3,Player 1,,,,,,
a033i000000x8NaAAI,0053i000000U8dNAAS,,Match-0730,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,27,26,3,Player 1,,,,,,
a033i000000x8NbAAI,0053i000000U8dNAAS,,Match-0731,2019-07-02T23:43:11.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,27,26,3,Player 1,,,,,,
a033i000000x8NmAAI,0053i000000U8dNAAS,,Match-0742,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,28,26,3,Player 1,,,,,,
a033i000000x8NnAAI,0053i000000U8dNAAS,,Match-0743,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,33,22,3,Player 1,,,,,,
a033i000000x8CAAAY,0053i000000U8dNAAS,,Match-0022,2019-07-02T23:42:42.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,26,27,3,Player 2,,,,,,
a033i000000x8CBAAY,0053i000000U8dNAAS,,Match-0023,2019-07-02T23:42:42.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,28,26,3,Player 1,,,,,,
a033i000000x8CCAAY,0053i000000U8dNAAS,,Match-0024,2019-07-02T23:42:42.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,23,3,Player 1,,,,,,
a033i000000x8CDAAY,0053i000000U8dNAAS,,Match-0025,2019-07-02T23:42:42.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,33,19,3,Player 1,,,,,,
a033i000000x8CEAAY,0053i000000U8dNAAS,,Match-0026,2019-07-02T23:42:42.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,27,23,3,Player 1,,,,,,
a033i000000x8KdAAI,0053i000000U8dNAAS,,Match-0547,2019-07-02T23:43:04.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:45.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,17,33,3,Player 2,,,,,,
a033i000000x8KeAAI,0053i000000U8dNAAS,,Match-0548,2019-07-02T23:43:04.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:45.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,21,33,3,Player 2,,,,,,
a033i000000x8KfAAI,0053i000000U8dNAAS,,Match-0549,2019-07-02T23:43:04.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:45.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,10,33,3,Player 2,,,,,,
a033i000000x8KgAAI,0053i000000U8dNAAS,,Match-0550,2019-07-02T23:43:04.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:45.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,23,28,3,Player 2,,,,,,
a033i000000x8KhAAI,0053i000000U8dNAAS,,Match-0551,2019-07-02T23:43:04.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:45.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,22,33,3,Player 2,,,,,,
a033i000000x8LHAAY,0053i000000U8dNAAS,,Match-0587,2019-07-02T23:43:06.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:48.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,26,28,3,Player 2,,,,,,
a033i000000x8LIAAY,0053i000000U8dNAAS,,Match-0588,2019-07-02T23:43:06.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:48.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,11,33,3,Player 2,,,,,,
a033i000000x8LJAAY,0053i000000U8dNAAS,,Match-0589,2019-07-02T23:43:06.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:48.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,22,33,3,Player 2,,,,,,
a033i000000x8LKAAY,0053i000000U8dNAAS,,Match-0590,2019-07-02T23:43:06.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:48.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,12,33,3,Player 2,,,,,,
a033i000000x8LLAAY,0053i000000U8dNAAS,,Match-0591,2019-07-02T23:43:06.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:48.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,25,28,3,Player 2,,,,,,
a033i000000x8NhAAI,0053i000000U8dNAAS,,Match-0737,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,17,33,3,Player 2,,,,,,
a033i000000x8NiAAI,0053i000000U8dNAAS,,Match-0738,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,28,26,3,Player 1,,,,,,
a033i000000x8NjAAI,0053i000000U8dNAAS,,Match-0739,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,31,20,3,Player 1,,,,,,
a033i000000x8NkAAI,0053i000000U8dNAAS,,Match-0740,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,33,18,3,Player 1,,,,,,
a033i000000x8NlAAI,0053i000000U8dNAAS,,Match-0741,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,32,16,3,Player 1,,,,,,
a033i000000x8NoAAI,0053i000000U8dNAAS,,Match-0744,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,24,3,Player 1,,,,,,
a033i000000x8NpAAI,0053i000000U8dNAAS,,Match-0745,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,32,27,3,Player 1,,,,,,
a033i000000x8NqAAI,0053i000000U8dNAAS,,Match-0746,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:54.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,19,33,3,Player 2,,,,,,
a033i000000x8O1AAI,0053i000000U8dNAAS,,Match-0757,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,20,33,3,Player 2,,,,,,
a033i000000x8O2AAI,0053i000000U8dNAAS,,Match-0758,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,22,32,3,Player 2,,,,,,
a033i000000x8O3AAI,0053i000000U8dNAAS,,Match-0759,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,15,33,3,Player 2,,,,,,
a033i000000x8O4AAI,0053i000000U8dNAAS,,Match-0760,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,18,33,3,Player 2,,,,,,
a033i000000x8O5AAI,0053i000000U8dNAAS,,Match-0761,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,24,33,3,Player 2,,,,,,
a033i000000x8OBAAY,0053i000000U8dNAAS,,Match-0767,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,23,28,3,Player 2,,,,,,
a033i000000x8OCAAY,0053i000000U8dNAAS,,Match-0768,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,12,33,3,Player 2,,,,,,
a033i000000x8ODAAY,0053i000000U8dNAAS,,Match-0769,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,21,33,3,Player 2,,,,,,
a033i000000x8OEAAY,0053i000000U8dNAAS,,Match-0770,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,28,3,Player 2,,,,,,
a033i000000x8OFAAY,0053i000000U8dNAAS,,Match-0771,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:55.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,26,27,3,Player 2,,,,,,
a033i000000x8OLAAY,0053i000000U8dNAAS,,Match-0777,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,26,21,3,Player 1,,,,,,
a033i000000x8OMAAY,0053i000000U8dNAAS,,Match-0778,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,24,3,Player 1,,,,,,
a033i000000x8ONAAY,0053i000000U8dNAAS,,Match-0779,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,26,32,3,Player 2,,,,,,
a033i000000x8OOAAY,0053i000000U8dNAAS,,Match-0780,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,27,25,3,Player 1,,,,,,
a033i000000x8OPAAY,0053i000000U8dNAAS,,Match-0781,2019-07-02T23:43:13.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:56.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,26,33,3,Player 2,,,,,,
